"Time","RelTime","Trial_ID","Larva_ID","Genotype","State","Transducer_factor","Pressure_Level","Plasmid","Period","FileName","CBF","Beat","CBF_MODA","PressVal"
19,-11,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-3600.txt",15.8040300276571,1,10.90701,-0.86574074074074
20,-10,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-3800.txt",16.2561976753637,1,10.341151,-0.88
21,-9,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-4000.txt",16.3988192850115,1,11.479825,-0.892156862745098
22,-8,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-4200.txt",16.2561976753637,1,10.635864,-0.892156862745098
23,-7,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-4400.txt",18.7450208538357,1,11.1062995,-0.862745098039217
24,-6,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-4600.txt",16.2245477407317,1,11.1837025,-0.862745098039217
25,-5,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-4800.txt",16.4253059213228,1,10.8922255,-0.87
26,-4,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-5000.txt",19.06941266209,1,11.291765,-0.88235294117647
27,-3,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-5200.txt",16.2575191025849,1,10.793495,-0.848039215686275
28,-2,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-5400.txt",17.9953212164837,1,11.1720745,-0.86
29,-1,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-5600.txt",17.0314229753896,1,11.06009,-0.852941176470588
30,0,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","Before","231022_M1_L2_E001_Kymo-1-24000_-5800.txt",15.1906425641805,1,9.7576595,61.585
31,1,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","During_1","231022_M1_L2_E001_Kymo-1-24000_-6000.txt",NA,0,10.1547615,75.2892156862745
32,2,"231022_M1_L2_E001","231022_M1_L2","WT","positive",0.25,"85","pLB253","During_1","231022_M1_L2_E001_Kymo-1-24000_-6200.txt",NA,0,10.773975,83.8872549019608
